Date,Campaign ID,Campaign Name,Send Date,Send Time,Total Recipients,Open Rate,Click Rate,Unsubscribe Rate,Spam Complaints Rate,Total Opens,Unique Opens,Total Clicks,Unique Clicks,Total Unsubscribes,Bounces,Bounce Rate,Tags,Subject,Preview Text,List,Excluded List,Day of Week,Campaign Channel
May 25 2023 - May 25 2023,01H140VKYMM30DWYSXC0B7BMDY,20230525_EDM_MAA SPORTS_SKE DF_Awareness: Arch Fit Go Foam 1_EB,2023-05-25,06:00 PM,5594,0.20798996775349338,0.010211393765675385,0.0014331780723754925,0.0,1446,1161,70,57,8,12,0.0021451555237754737,EB,Arch Fit Go Foam - Your Feet Deserve It! 🦶,Shop Now for Ultimate Comfort! 🛍️,20230525_EDM_MAA SPORTS_SKE DF_Awareness: Arch Fit Go Foam 1_EB List,,Thursday,Email
May 25 2023 - May 25 2023,01H18FKGW69FWZ8YTA5BESJY2F,20230525_EDM_MAA SPORTS_SKE DF_Awareness: Arch Fit Go Foam 1_NB,2023-05-25,06:00 PM,88200,0.6447653757507635,0.005188641756644754,0.0008174665349637249,2.270740374899236e-05,67246,56789,620,457,80,123,0.0013945578231292517,NB,Arch Fit Go Foam - Your Feet Deserve It! 🦶,Shop Now for Ultimate Comfort! 🛍️,20230525_EDM_MAA SPORTS_SKE DF_Awareness: Arch Fit Go Foam 1_NB List,20230525_EDM_MAA SPORTS_SKE DF_Awareness: Arch Fit Go Foam 1_EB List,Thursday,Email
