Date,Campaign ID,Campaign Name,Send Date,Send Time,Total Recipients,Open Rate,Click Rate,Unsubscribe Rate,Spam Complaints Rate,Total Opens,Unique Opens,Total Clicks,Unique Clicks,Total Unsubscribes,Bounces,Bounce Rate,Tags,Subject,Preview Text,List,Excluded List,Day of Week,Campaign Channel
May 18 2023 - May 19 2023,01H0M0SKM24623G7NDZSJ72VYS,20230518_EDM_MAA SPORTS_FL DF_FOOT LOCKER : MID YEAR SALE_EB,2023-05-18,12:00 PM,2123,0.20821529745042494,0.0113314447592068,0.002360717658168083,0.0,542,441,32,24,5,5,0.0023551577955723034,EB,🔥 Get Up To 50% Off + Cashback 10% 🔥,Mid Year Sale - Happening Now at Foot Locker Stores & Online,20230518_EDM_MAA SPORTS_FL DF_FOOT LOCKER : MID YEAR SALE_EB List,,Thursday,Email
May 18 2023 - May 19 2023,01H0MES30NA78G2TR5ZNRYM0Q6,20230518_EDM_MAA SPORTS_FL DF_FOOT LOCKER : MID YEAR SALE_NB,2023-05-18,12:00 PM,106345,0.6071169413738184,0.006210360653265858,0.000801032861195141,4.7119580070302414e-05,75874,64423,899,659,87,232,0.0021815788236400394,EB,🔥 Get Up To 50% Off + Cashback 10% 🔥,Mid Year Sale - Happening Now at Foot Locker Stores & Online,20230518_EDM_MAA SPORTS_FL DF_FOOT LOCKER : MID YEAR SALE_NB List,20230518_EDM_MAA SPORTS_FL DF_FOOT LOCKER : MID YEAR SALE_EB List,Thursday,Email
